symbol,tested,sum_a,sum_b,common_mean,dispersion,mean_a_sizenorm,mean_b_sizenorm,log2FC,p,p_adj,significant,Direction
Ppp2r3a,TRUE,8737,4444,3.62994750292189,81.906812246345,3.75224775556188,3.3961192103087,0.144191137092945,0.82392353372867,1,FALSE,UP
Gm28979,TRUE,1,0,0.000217736714552405,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm5627,TRUE,1,0,0.000243727421190676,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm47468,TRUE,1,0,0.000266997348175974,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Topbp1,TRUE,228,126,0.0984691047003695,96.995262948807,0.0979183344704256,0.0962896085731089,0.0195905516906376,0.959110129450163,1,FALSE,UP
Gm32743,TRUE,18,9,0.00726170081468894,135.321057832563,0.00773039482661255,0.00687782918379349,0.0950708689220825,1,1,FALSE,UP
Nphp3,TRUE,693,373,0.290481791113742,84.756610096477,0.297620200824583,0.285047809506108,0.0609688430564836,0.970027034900945,1,FALSE,UP
Gm28548,TRUE,1,0,0.000258436871589443,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Mrpl3,TRUE,587,298,0.240321082838385,84.6841386356269,0.25209676462342,0.227732566307829,0.144742121004119,0.833264084708749,1,FALSE,UP
Gm15619,TRUE,1,0,0.000256608562468752,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Aste1,TRUE,279,140,0.114328854537195,87.5388230477933,0.119821119812494,0.106988453970121,0.158803114912032,0.819013253295764,1,FALSE,UP
Pik3r4,TRUE,264,135,0.108543123161712,90.4202255529938,0.113379124123651,0.103167437756902,0.131457158566082,0.862493133467862,1,FALSE,UP
Col6a5,TRUE,1,0,0.000281053042667462,123.39503236461,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm29123,TRUE,10,5,0.00417600200791391,165.897017642,0.00429466379256253,0.00382101621321861,0.0435405682820003,1,1,FALSE,UP
Iqcf3,TRUE,1,0,0.000254700692115825,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Dock3,TRUE,9,3,0.00318590201790946,286.131186304186,0.00386519741330627,0.00229260972793116,0.490999545253223,0.830966873431402,1,FALSE,UP
Tmem115,TRUE,57,30,0.0237898861547004,119.154414837545,0.0244795836176064,0.0229260972793116,0.0728561351065569,1,1,FALSE,UP
Gm34106,TRUE,1,0,0.000244937587135019,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Gm16343,TRUE,10,5,0.00391161256864509,190.954121189905,0.00429466379256253,0.00382101621321861,0.0435405682820003,1,1,FALSE,UP
Gnat1,TRUE,1,0,0.000258166370363162,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Inka1,TRUE,3,0,0.000845190994426242,937.735976933029,0.00128839913776876,0,1.16907145036586,1,1,FALSE,UP
Amigo3,TRUE,1,0,0.000253966382047945,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Bsn,TRUE,1,0,0.00025428056726285,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
4930447F24Rik,TRUE,1,0,0.000267925429334091,81.3782907822756,0.000429466379256253,0,0.169071450365861,1,1,FALSE,UP
Amt,TRUE,116,57,0.047279401485752,95.4701980807544,0.0498180999937253,0.0435595848306921,0.181455174821692,0.814226015460677,1,FALSE,UP
Ccdc71,TRUE,73,36,0.0293300598176948,116.319987543683,0.0313510456857064,0.027511316735174,0.169071450365859,0.851083457327708,1,FALSE,UP
